M/Z,Intensity
-7.8602611e-005,4.130719
2.1773576e-007,4.1206637
9.6021472e-005,4.0542986
0.00036601382,4.1447964
0.00081019477,4.0281549
0.0014285643,3.9054801
0.0022211225,3.9115133
0.0031878693,4.0160885
0.0043288047,3.9959779
0.0056439287,4.0261438
0.0071332413,4.0824535
0.0087967426,3.9617898
0.010634432,4.0945199
0.012646311,4.1729512
0.014832378,4.2775264
0.017192634,4.1870287
0.019727078,3.933635
0.022435711,3.8853695
0.025318532,3.9577677
0.028375542,4.098542
0.031606741,4.3579688
0.035012128,4.3579688
0.038591704,4.3519356
0.042345469,4.3056812
0.046273422,4.1749623
0.050375564,4.1287079
0.054651894,4.0080442
0.059102413,4.1266968
0.063727121,4.0402212
0.068526017,4.2373052
0.073499102,4.2714932
0.078646375,4.2393162
0.083967837,4.1548517
0.089463488,4.0080442
0.095133327,3.9979889
0.10097736,4.0020111
0.10699557,4.0904977
0.11318798,4.2373052
0.11955457,4.3257919
0.12609535,4.3016591
0.13281032,4.199095
0.13969948,4.1206637
0.14676283,4.0382102
0.15400037,4.0563097
0.16141209,4.0844646
0.16899801,4.0241327
0.17675811,4.0723982
0.1846924,4.0502765
0.19280088,4.0261438
0.20108355,4.0422323
0.20954041,3.9859226
0.21817145,3.9778783
0.22697669,4.0281549
0.23595611,4.0683761
0.24510972,4.1045752
0.25443752,4.066365
0.26393951,4.0261438
0.27361569,3.9457014
0.28346605,3.9698341
0.29349061,3.9457014
0.30368935,4.032177
0.31406228,4.0402212
0.3246094,4.0764203
0.33533071,4.1588738
0.34622621,4.2111614
0.3572959,4.1508296
0.36853977,4.1689291
0.37995783,4.1789844
0.39155009,4.2051282
0.40331653,4.2212167
0.41525716,4.2332831
0.42737197,4.1749623
0.43966098,4.2151835
0.45212418,4.2352941
0.46476156,4.1870287
0.47757313,4.1789844
0.49055889,4.1809955
0.50371884,4.1628959
0.51705298,4.197084
0.53056131,4.1809955
0.54424382,4.1387632
0.55810053,4.0824535
0.57213142,4.098542
0.5863365,4.0844646
0.60071577,4.0422323
0.61526923,4.0844646
0.62999688,4.0402212
0.64489871,4.0221217
0.65997473,4.0100553
0.67522495,4.0100553
0.69064935,3.965812
0.70624794,4.0040221
0.72202072,3.9597788
0.73796769,3.9638009
0.75408884,3.9979889
0.77038419,3.9919558
0.78685372,3.9959779
0.80349744,3.9919558
0.82031535,4.0442433
0.83730745,4.0221217
0.85447374,4.100553
0.87181421,4.1025641
0.88932888,4.1085973
0.90701773,4.0583208
0.92488077,4.1407743
0.942918,4.1246858
0.96112942,4.1528406
0.97951503,4.1206637
0.99807483,4.1387632
1.0168088,4.1568627
1.035717,4.1427853
1.0547993,4.1266968
1.0740559,4.1568627
1.0934866,4.1367521
1.1130916,4.1809955
1.1328707,4.1508296
1.152824,4.1387632
1.1729515,4.1568627
1.1932532,4.164907
1.213729,4.1367521
1.2343791,4.1689291
1.2552033,4.1347411
1.2762018,4.1447964
1.2973744,4.1548517
1.3187212,4.1287079
1.3402422,4.1508296
1.3619374,4.1347411
1.3838068,4.1689291
1.4058504,4.1186526
1.4280681,4.1025641
1.4504601,4.0623429
1.4730262,4.13273
1.4957665,4.0764203
1.518681,4.0422323
1.5417697,4.0925088
1.5650326,4.0744093
1.5884697,4.032177
1.612081,4.0482655
1.6358664,4.0422323
1.6598261,4.0422323
1.6839599,4.0623429
1.7082679,4.0462544
1.7327501,4.0301659
1.7574065,4.0462544
1.7822371,4.0542986
1.8072419,4.1106083
1.8324209,4.0965309
1.857774,4.1045752
1.8833013,4.1146305
1.9090029,4.1246858
1.9348786,4.2031171
1.9609285,4.1407743
1.9871526,4.166918
2.0135509,4.1548517
2.0401234,4.1749623
2.06687,4.2011061
2.0937909,4.231272
2.1208859,4.1689291
2.1481551,4.2011061
2.1755985,4.2212167
2.2032161,4.1749623
2.2310079,4.1528406
2.2589739,4.1729512
2.2871141,4.1608849
2.3154285,4.1689291
2.343917,4.1387632
2.3725797,4.1468074
2.4014167,4.1226747
2.4304278,4.1468074
2.4596131,4.1226747
2.4889726,4.1106083
2.5185062,4.066365
2.5482141,4.1186526
2.5780962,4.1488185
2.6081524,4.1226747
2.6383828,4.0824535
2.6687875,4.1126194
2.6993663,4.1568627
2.7301193,4.1809955
2.7610465,4.2473605
2.7921478,4.3499246
2.8234234,4.4504776
2.8548732,4.4384113
2.8864971,4.3841126
2.9182952,4.3358472
2.9502676,4.2453494
2.9824141,4.2111614
3.0147348,4.2131724
3.0472296,4.1508296
3.0798987,4.1126194
3.112742,4.1266968
3.1457594,4.1045752
3.1789511,4.1246858
3.2123169,4.13273
3.2458569,4.1548517
3.2795711,4.1769734
3.3134595,4.1447964
3.3475221,4.1950729
3.3817589,4.1769734
3.4161698,4.1548517
3.450755,4.2272499
3.4855143,4.1689291
3.5204478,4.1548517
3.5555556,4.1789844
3.5908375,4.2212167
3.6262936,4.2031171
3.6619238,4.166918
3.6977283,4.1588738
3.733707,4.199095
3.7698598,4.1910508
3.8061868,4.1528406
3.8426881,4.1246858
3.8793635,4.1488185
3.9162131,4.1226747
3.9532369,4.0965309
3.9904348,4.1106083
4.027807,4.0804424
4.0653534,4.0824535
4.1030739,4.0844646
4.1409686,4.0482655
4.1790376,4.0261438
4.2172807,4.0884867
4.255698,4.0382102
4.2942895,4.0180995
4.3330551,4.0864756
4.371995,4.0482655
4.411109,4.0502765
4.4503973,4.0542986
4.4898597,4.0462544
4.5294963,4.0784314
4.5693071,4.0402212
4.6092921,4.0904977
4.6494513,4.1226747
4.6897847,4.1166415
4.7302923,4.0723982
4.770974,4.1166415
4.8118299,4.1186526
4.8528601,4.1488185
4.8940644,4.1186526
4.9354429,4.1367521
4.9769956,4.13273
5.0187225,4.1769734
5.0606235,4.0744093
5.1026988,4.1246858
5.1449482,4.1065862
5.1873719,4.1246858
5.2299697,4.1226747
5.2727417,4.1508296
5.3156879,4.1146305
5.3588083,4.1387632
5.4021029,4.1186526
5.4455717,4.1950729
5.4892146,4.0784314
5.5330318,4.1126194
5.5770231,4.1447964
5.6211886,4.1427853
5.6655283,4.13273
5.7100422,4.0904977
5.7547303,4.1266968
5.7995926,4.1106083
5.8446291,4.0965309
5.8898397,4.0864756
5.9352245,4.1146305
5.9807836,4.0904977
6.0265168,4.0603318
6.0724242,4.0965309
6.1185058,4.0502765
6.1647616,4.0703871
6.2111916,4.0643539
6.2577957,4.0522876
6.3045741,4.1106083
6.3515266,4.0643539
6.3986533,4.0583208
6.4459543,4.0160885
6.4934294,4.0603318
6.5410787,4.0643539
6.5889021,4.0623429
6.6368998,4.0764203
6.6850717,4.0462544
6.7334177,4.1085973
6.781938,4.0864756
6.8306324,4.098542
6.879501,4.1045752
6.9285438,4.1065862
6.9777608,4.098542
7.027152,4.1266968
7.0767174,4.1246858
7.1264569,4.1427853
7.1763707,4.100553
7.2264586,4.1427853
7.2767207,4.1407743
7.327157,4.1528406
7.3777675,4.1126194
7.4285522,4.098542
7.4795111,4.1427853
7.5306442,4.1045752
7.5819514,4.1468074
7.6334329,4.1407743
7.6850885,4.0884867
7.7369183,4.098542
7.7889223,4.098542
7.8411005,4.0864756
7.8934529,4.1206637
7.9459795,4.0965309
7.9986802,4.0864756
8.0515552,4.0925088
8.1046043,4.1206637
8.1578277,4.1146305
8.2112252,4.0884867
8.2647969,4.0502765
8.3185428,4.1146305
8.3724629,4.0904977
8.4265572,4.1266968
8.4808256,4.0583208
8.5352683,4.1226747
8.5898851,4.1025641
8.6446761,4.0764203
8.6996413,4.100553
8.7547808,4.1126194
8.8100943,4.1186526
8.8655821,4.0462544
8.9212441,4.0744093
8.9770803,4.0844646
9.0330906,4.1447964
9.0892751,4.0744093
9.1456339,4.0643539
9.2021668,4.1266968
9.2588739,4.0583208
9.3157552,4.1106083
9.3728107,4.0965309
9.4300403,4.1146305
9.4874442,4.0884867
9.5450222,4.1468074
9.6027745,4.13273
9.6607009,4.1246858
9.7188015,4.1226747
9.7770763,4.1287079
9.8355253,4.1045752
9.8941485,4.13273
9.9529458,4.1427853
10.011917,4.1106083
10.071063,4.1367521
10.130383,4.130719
10.189877,4.1146305
10.249545,4.1126194
10.309388,4.1226747
10.369405,4.0824535
10.429596,4.1146305
10.489961,4.0864756
10.5505,4.1126194
10.611213,4.0884867
10.672101,4.0784314
10.733163,4.1085973
10.794399,4.0563097
10.855809,4.0723982
10.917393,4.1126194
10.979152,4.0804424
11.041085,4.0603318
11.103192,4.0623429
11.165473,4.0945199
11.227928,4.0824535
11.290558,4.0784314
11.353361,4.1106083
11.416339,4.0844646
11.479491,4.0784314
11.542818,4.1206637
11.606318,4.1206637
11.669993,4.0904977
11.733841,4.0683761
11.797864,4.1367521
11.862062,4.1407743
11.926433,4.0683761
11.990979,4.1367521
12.055698,4.0864756
12.120592,4.1146305
12.185661,4.0844646
12.250903,4.1186526
12.316319,4.1106083
12.38191,4.0864756
12.447675,4.1266968
12.513614,4.1266968
12.579727,4.1025641
12.646015,4.1186526
12.712477,4.1468074
12.779112,4.1447964
12.845923,4.0844646
12.912907,4.1146305
12.980065,4.1367521
13.047398,4.1025641
13.114905,4.1025641
13.182586,4.1287079
13.250441,4.1126194
13.31847,4.1045752
13.386674,4.1266968
13.455051,4.1146305
13.523603,4.1206637
13.592329,4.1085973
13.66123,4.1025641
13.730304,4.0844646
13.799553,4.0945199
13.868976,4.0824535
13.938573,4.1427853
14.008344,4.0824535
14.07829,4.1106083
14.148409,4.0744093
14.218703,4.098542
14.289171,4.0864756
14.359813,4.1226747
14.43063,4.0723982
14.50162,4.0744093
14.572785,4.0925088
14.644124,4.1065862
14.715637,4.0945199
14.787324,4.0824535
14.859186,4.1025641
14.931221,4.1146305
15.003431,4.098542
15.075815,4.1266968
15.148374,4.1106083
15.221106,4.098542
15.294013,4.130719
15.367094,4.1287079
15.440349,4.1166415
15.513778,4.0904977
15.587381,4.1367521
15.661159,4.1226747
15.735111,4.1226747
15.809237,4.1387632
15.883537,4.1427853
15.958011,4.1447964
16.03266,4.1447964
16.107482,4.164907
16.182479,4.1226747
16.25765,4.1106083
16.332996,4.1930618
16.408515,4.1769734
16.484209,4.1709402
16.560077,4.2352941
16.636119,4.2574158
16.712335,4.2916038
16.788725,4.2554047
16.86529,4.2413273
16.942029,4.2513826
17.018942,4.2493715
17.096029,4.3680241
17.17329,4.4263449
17.250726,4.4464555
17.328335,4.4846657
17.406119,4.5751634
17.484077,4.5751634
17.56221,4.6978381
17.640516,4.7742584
17.718997,4.7742584
17.797652,4.6998492
17.876481,4.6314731
17.955484,4.5972851
18.034662,4.5651081
18.114013,4.563097
18.193539,4.5007541
18.273239,4.4906988
18.353113,4.5490196
18.433162,4.4786325
18.513384,4.4263449
18.593781,4.3660131
18.674352,4.3278029
18.755097,4.3438914
18.836016,4.2775264
18.91711,4.2594268
18.998377,4.2272499
19.079819,4.197084
19.161435,4.2071393
19.243226,4.2192056
19.32519,4.2533937
19.407329,4.1588738
19.489642,4.2252388
19.572129,4.2393162
19.65479,4.3036702
19.737625,4.2493715
19.820635,4.2996481
19.903819,4.4444444
19.987177,5.7154349
20.070709,7.6239316
20.154415,7.7506285
20.238296,6.7390649
20.32235,5.950729
20.406579,5.6028155
20.490982,5.1925591
20.57556,4.8707893
20.660311,4.6877828
20.745237,4.6354952
20.830337,4.6093514
20.915611,4.5490196
21.001059,4.4645551
21.086681,4.4846657
21.172478,4.4766214
21.258449,4.4544997
21.344594,4.3660131
21.430913,4.3117144
21.517406,4.3459025
21.604074,4.3499246
21.690915,4.3338361
21.777931,4.2594268
21.865121,4.3036702
21.952486,4.2936149
22.040024,4.3197587
22.127737,4.2755153
22.215624,4.2714932
22.303685,4.3076923
22.39192,4.3137255
22.480329,4.2373052
22.568913,4.2212167
22.657671,4.2735043
22.746603,4.2493715
22.835709,4.2332831
22.924989,4.2373052
23.014444,4.2171946
23.104073,4.2332831
23.193876,4.2212167
23.283853,4.2453494
23.374004,4.2131724
23.46433,4.2011061
23.554829,4.231272
23.645503,4.2373052
23.736351,4.164907
23.827373,4.1890397
23.91857,4.164907
24.009941,4.1608849
24.101485,4.166918
24.193204,4.1548517
24.285098,4.1548517
24.377165,4.2091503
24.469407,4.1769734
24.561822,4.2433384
24.654412,4.2795375
24.747176,4.496732
24.840115,4.9874309
24.933227,5.089995
25.026514,4.0140774
25.119975,5.7596782
25.21361,33.152338
25.307419,72.07642
