M/Z,Intensity
-7.8602611e-005,4.166918
2.1773576e-007,4.1407743
9.6021472e-005,4.066365
0.00036601382,4.1749623
0.00081019477,4.0563097
0.0014285643,3.9718451
0.0022211225,3.8853695
0.0031878693,4.0522876
0.0043288047,4.0422323
0.0056439287,4.032177
0.0071332413,4.0603318
0.0087967426,3.9879336
0.010634432,4.1689291
0.012646311,4.1870287
0.014832378,4.2775264
0.017192634,4.2453494
0.019727078,3.967823
0.022435711,3.8813474
0.025318532,3.9819005
0.028375542,4.1729512
0.031606741,4.3519356
0.035012128,4.3941679
0.038591704,4.3941679
0.042345469,4.3137255
0.046273422,4.199095
0.050375564,4.1266968
0.054651894,4.0583208
0.059102413,4.1709402
0.063727121,4.1186526
0.068526017,4.2554047
0.073499102,4.297637
0.078646375,4.26546
0.083967837,4.1890397
0.089463488,4.0643539
0.095133327,4.0442433
0.10097736,4.0422323
0.10699557,4.1266968
0.11318798,4.3076923
0.11955457,4.3459025
0.12609535,4.3338361
0.13281032,4.2574158
0.13969948,4.1568627
0.14676283,4.0723982
0.15400037,4.0764203
0.16141209,4.1106083
0.16899801,4.0542986
0.17675811,4.1266968
0.1846924,4.0683761
0.19280088,4.0784314
0.20108355,4.0180995
0.20954041,4.0563097
0.21817145,4.0542986
0.22697669,4.0382102
0.23595611,4.0844646
0.24510972,4.1106083
0.25443752,4.13273
0.26393951,4.0502765
0.27361569,4.0060332
0.28346605,3.965812
0.29349061,4.0140774
0.30368935,4.0140774
0.31406228,4.1266968
0.3246094,4.1126194
0.33533071,4.166918
0.34622621,4.197084
0.3572959,4.2352941
0.36853977,4.2051282
0.37995783,4.2393162
0.39155009,4.1709402
0.40331653,4.2875817
0.41525716,4.2513826
0.42737197,4.2493715
0.43966098,4.2453494
0.45212418,4.2413273
0.46476156,4.2091503
0.47757313,4.2453494
0.49055889,4.2413273
0.50371884,4.2131724
0.51705298,4.2192056
0.53056131,4.2473605
0.54424382,4.1508296
0.55810053,4.164907
0.57213142,4.1588738
0.5863365,4.1186526
0.60071577,4.1146305
0.61526923,4.0945199
0.62999688,4.0502765
0.64489871,4.0382102
0.65997473,4.0462544
0.67522495,4.0261438
0.69064935,4.0160885
0.70624794,4.0281549
0.72202072,4.0583208
0.73796769,3.9899447
0.75408884,4.0160885
0.77038419,4.0281549
0.78685372,4.0522876
0.80349744,4.0361991
0.82031535,4.0643539
0.83730745,4.0804424
0.85447374,4.0925088
0.87181421,4.1468074
0.88932888,4.100553
0.90701773,4.1628959
0.92488077,4.130719
0.942918,4.1226747
0.96112942,4.166918
0.97951503,4.1588738
0.99807483,4.1548517
1.0168088,4.1528406
1.035717,4.2011061
1.0547993,4.1709402
1.0740559,4.1769734
1.0934866,4.1890397
1.1130916,4.1608849
1.1328707,4.2393162
1.152824,4.1628959
1.1729515,4.2051282
1.1932532,4.164907
1.213729,4.1588738
1.2343791,4.1689291
1.2552033,4.1468074
1.2762018,4.1850176
1.2973744,4.166918
1.3187212,4.1830065
1.3402422,4.1689291
1.3619374,4.1508296
1.3838068,4.1830065
1.4058504,4.1508296
1.4280681,4.1508296
1.4504601,4.13273
1.4730262,4.1226747
1.4957665,4.1146305
1.518681,4.1186526
1.5417697,4.1387632
1.5650326,4.0502765
1.5884697,4.0925088
1.612081,4.0864756
1.6358664,4.0361991
1.6598261,4.0643539
1.6839599,4.0703871
1.7082679,4.0744093
1.7327501,4.0884867
1.7574065,4.0442433
1.7822371,4.1186526
1.8072419,4.0683761
1.8324209,4.1045752
1.857774,4.164907
1.8833013,4.1206637
1.9090029,4.1468074
1.9348786,4.2272499
1.9609285,4.1890397
1.9871526,4.2332831
2.0135509,4.1749623
2.0401234,4.231272
2.06687,4.231272
2.0937909,4.2292609
2.1208859,4.2956259
2.1481551,4.2091503
2.1755985,4.2413273
2.2032161,4.1910508
2.2310079,4.2373052
2.2589739,4.231272
2.2871141,4.1910508
2.3154285,4.2272499
2.343917,4.2111614
2.3725797,4.2252388
2.4014167,4.2352941
2.4304278,4.2131724
2.4596131,4.1689291
2.4889726,4.1850176
2.5185062,4.1287079
2.5482141,4.199095
2.5780962,4.2051282
2.6081524,4.2554047
2.6383828,4.3056812
2.6687875,4.26546
2.6993663,4.2815485
2.7301193,4.3438914
2.7610465,4.5047763
2.7921478,4.5671192
2.8234234,4.7621921
2.8548732,4.7863248
2.8864971,4.7501257
2.9182952,4.5731523
2.9502676,4.4645551
2.9824141,4.3237808
3.0147348,4.2433384
3.0472296,4.2171946
3.0798987,4.2835596
3.112742,4.1769734
3.1457594,4.1890397
3.1789511,4.2111614
3.2123169,4.1166415
3.2458569,4.2413273
3.2795711,4.2071393
3.3134595,4.2393162
3.3475221,4.2533937
3.3817589,4.231272
3.4161698,4.2453494
3.450755,4.263449
3.4855143,4.1950729
3.5204478,4.2473605
3.5555556,4.2373052
3.5908375,4.2554047
3.6262936,4.2212167
3.6619238,4.2473605
3.6977283,4.2694822
3.733707,4.2373052
3.7698598,4.1830065
3.8061868,4.1749623
3.8426881,4.1850176
3.8793635,4.2031171
3.9162131,4.13273
3.9532369,4.1226747
3.9904348,4.1709402
4.027807,4.100553
4.0653534,4.0925088
4.1030739,4.1025641
4.1409686,4.0965309
4.1790376,4.0925088
4.2172807,4.0703871
4.255698,4.0925088
4.2942895,4.0703871
4.3330551,4.0925088
4.371995,4.0542986
4.411109,4.1045752
4.4503973,4.1025641
4.4898597,4.1508296
4.5294963,4.1266968
4.5693071,4.1166415
4.6092921,4.1045752
4.6494513,4.1427853
4.6897847,4.1749623
4.7302923,4.100553
4.770974,4.1749623
4.8118299,4.1689291
4.8528601,4.1266968
4.8940644,4.1769734
4.9354429,4.1488185
4.9769956,4.1689291
5.0187225,4.1789844
5.0606235,4.2051282
5.1026988,4.164907
5.1449482,4.1930618
5.1873719,4.1588738
5.2299697,4.1950729
5.2727417,4.1568627
5.3156879,4.1206637
5.3588083,4.1387632
5.4021029,4.2071393
5.4455717,4.1528406
5.4892146,4.164907
5.5330318,4.1749623
5.5770231,4.1709402
5.6211886,4.1287079
5.6655283,4.1508296
5.7100422,4.1568627
5.7547303,4.1186526
5.7995926,4.1427853
5.8446291,4.1146305
5.8898397,4.1367521
5.9352245,4.1347411
5.9807836,4.0925088
6.0265168,4.1287079
6.0724242,4.1387632
6.1185058,4.0844646
6.1647616,4.1246858
6.2111916,4.0804424
6.2577957,4.1166415
6.3045741,4.1468074
6.3515266,4.0542986
6.3986533,4.1085973
6.4459543,4.0623429
6.4934294,4.1146305
6.5410787,4.1065862
6.5889021,4.0864756
6.6368998,4.1226747
6.6850717,4.0784314
6.7334177,4.1166415
6.781938,4.1126194
6.8306324,4.1427853
6.879501,4.1166415
6.9285438,4.1729512
6.9777608,4.1166415
7.027152,4.1809955
7.0767174,4.1548517
7.1264569,4.1588738
7.1763707,4.197084
7.2264586,4.1830065
7.2767207,4.1126194
7.327157,4.2011061
7.3777675,4.1468074
7.4285522,4.1870287
7.4795111,4.2011061
7.5306442,4.1085973
7.5819514,4.1186526
7.6334329,4.197084
7.6850885,4.1106083
7.7369183,4.1588738
7.7889223,4.1427853
7.8411005,4.1447964
7.8934529,4.1568627
7.9459795,4.13273
7.9986802,4.1508296
8.0515552,4.13273
8.1046043,4.1447964
8.1578277,4.1588738
8.2112252,4.130719
8.2647969,4.1287079
8.3185428,4.1226747
8.3724629,4.1468074
8.4265572,4.1588738
8.4808256,4.13273
8.5352683,4.1045752
8.5898851,4.1508296
8.6446761,4.0683761
8.6996413,4.1387632
8.7547808,4.166918
8.8100943,4.1206637
8.8655821,4.1729512
8.9212441,4.1407743
8.9770803,4.1166415
9.0330906,4.1266968
9.0892751,4.1367521
9.1456339,4.1246858
9.2021668,4.1548517
9.2588739,4.0965309
9.3157552,4.1508296
9.3728107,4.1186526
9.4300403,4.1447964
9.4874442,4.1528406
9.5450222,4.1347411
9.6027745,4.1065862
9.6607009,4.1608849
9.7188015,4.1387632
9.7770763,4.1387632
9.8355253,4.1749623
9.8941485,4.1689291
9.9529458,4.1287079
10.011917,4.1729512
10.071063,4.1488185
10.130383,4.166918
10.189877,4.1468074
10.249545,4.1387632
10.309388,4.1548517
10.369405,4.1186526
10.429596,4.1407743
10.489961,4.1106083
10.5505,4.1246858
10.611213,4.1126194
10.672101,4.1025641
10.733163,4.1025641
10.794399,4.1347411
10.855809,4.1186526
10.917393,4.1226747
10.979152,4.1146305
11.041085,4.1025641
11.103192,4.1246858
11.165473,4.1266968
11.227928,4.1548517
11.290558,4.098542
11.353361,4.1106083
11.416339,4.1568627
11.479491,4.100553
11.542818,4.1468074
11.606318,4.1468074
11.669993,4.1126194
11.733841,4.1508296
11.797864,4.1266968
11.862062,4.1488185
11.926433,4.1266968
11.990979,4.1769734
12.055698,4.1568627
12.120592,4.0844646
12.185661,4.1588738
12.250903,4.1206637
12.316319,4.1628959
12.38191,4.1870287
12.447675,4.1186526
12.513614,4.1367521
12.579727,4.1407743
12.646015,4.1709402
12.712477,4.1468074
12.779112,4.1447964
12.845923,4.1447964
12.912907,4.1588738
12.980065,4.1588738
13.047398,4.1729512
13.114905,4.1427853
13.182586,4.1628959
13.250441,4.1126194
13.31847,4.1749623
13.386674,4.164907
13.455051,4.1186526
13.523603,4.1890397
13.592329,4.1347411
13.66123,4.1407743
13.730304,4.1407743
13.799553,4.100553
13.868976,4.1367521
13.938573,4.1146305
14.008344,4.1226747
14.07829,4.1146305
14.148409,4.1246858
14.218703,4.1387632
14.289171,4.1126194
14.359813,4.1447964
14.43063,4.0744093
14.50162,4.1568627
14.572785,4.1126194
14.644124,4.164907
14.715637,4.1166415
14.787324,4.1347411
14.859186,4.1367521
14.931221,4.1287079
15.003431,4.13273
15.075815,4.1729512
15.148374,4.1025641
15.221106,4.130719
15.294013,4.1789844
15.367094,4.1789844
15.440349,4.1407743
15.513778,4.1367521
15.587381,4.2131724
15.661159,4.1528406
15.735111,4.1508296
15.809237,4.1870287
15.883537,4.1367521
15.958011,4.166918
16.03266,4.1809955
16.107482,4.1387632
16.182479,4.1850176
16.25765,4.1910508
16.332996,4.2011061
16.408515,4.2393162
16.484209,4.263449
16.560077,4.2996481
16.636119,4.3117144
16.712335,4.3459025
16.788725,4.3740573
16.86529,4.3338361
16.942029,4.3237808
17.018942,4.3459025
17.096029,4.4504776
17.17329,4.6093514
17.250726,4.7159377
17.328335,4.7642031
17.406119,4.8024133
17.484077,4.9431875
17.56221,5.0196078
17.640516,4.9854198
17.718997,5.0035194
17.797652,5.0095525
17.876481,4.9753645
17.955484,4.8949221
18.034662,4.8647562
18.114013,4.8667672
18.193539,4.8245349
18.273239,4.8345902
18.353113,4.8526898
18.433162,4.8386124
18.513384,4.725993
18.593781,4.5811966
18.674352,4.5550528
18.755097,4.4484666
18.836016,4.3881347
18.91711,4.4142785
18.998377,4.3700352
19.079819,4.3237808
19.161435,4.2554047
19.243226,4.2936149
19.32519,4.2775264
19.407329,4.2875817
19.489642,4.3097034
19.572129,4.364002
19.65479,4.4444444
19.737625,4.4565108
19.820635,4.4223228
19.903819,4.7058824
19.987177,6.513826
20.070709,9.7476119
20.154415,9.9869281
20.238296,8.3539467
20.32235,6.8174962
20.406579,6.1759678
20.490982,5.9668175
20.57556,5.6732026
20.660311,5.5123177
20.745237,5.3071895
20.830337,5.092006
20.915611,4.925088
21.001059,4.8225239
21.086681,4.8185018
21.172478,4.7099045
21.258449,4.5470085
21.344594,4.5128205
21.430913,4.4906988
21.517406,4.494721
21.604074,4.4826546
21.690915,4.4484666
21.777931,4.4585219
21.865121,4.3680241
21.952486,4.3499246
22.040024,4.4343891
22.127737,4.4243338
22.215624,4.3780794
22.303685,4.4062343
22.39192,4.4142785
22.480329,4.430367
22.568913,4.2936149
22.657671,4.3358472
22.746603,4.3177476
22.835709,4.3720463
22.924989,4.3056812
23.014444,4.2996481
23.104073,4.3076923
23.193876,4.2775264
23.283853,4.2694822
23.374004,4.2594268
23.46433,4.2594268
23.554829,4.2031171
23.645503,4.2373052
23.736351,4.231272
23.827373,4.2855706
23.91857,4.2292609
24.009941,4.2091503
24.101485,4.1930618
24.193204,4.2171946
24.285098,4.2332831
24.377165,4.2272499
24.469407,4.2212167
24.561822,4.2533937
24.654412,4.3841126
24.747176,4.6093514
24.840115,5.1201609
24.933227,5.0698844
25.026514,4.0784314
25.119975,6.5922574
25.21361,38.411262
25.307419,82.310709
25.401403,89.045752
25.49556,74.344897
25.589892,55.605832
25.684398,49.266968
25.779078,45.852187
25.873933,42.346908
25.968961,39.310206
26.064164,37.033685
26.159541,34.773253
26.255092,31.951735
26.350818,29.214681
26.446717,27.054801
26.542791,24.732026
26.639039,22.704877
26.735461,20.526898
26.832057,19.125189
26.928828,18.099548
27.025772,17.02363
27.122891,16.166918
27.220184,15.682252
27.317652,15.310206
27.415293,14.841629
27.513109,14.554047
27.611098,14.292609
27.709262,13.994972
27.807601,13.675214
27.906113,13.393665
28.0048,12.904977
28.10366,12.709904
28.202695,12.426345
28.301904,12.243338
28.401288,12.032177
28.500845,11.806938
28.600577,11.521368
28.700483,11.265963
28.800563,11.149321
28.900817,10.956259
29.001246,10.891905
29.101848,10.759175
29.202625,10.433384
29.303576,10.266466
29.404701,10.286576
29.506001,10.212167
29.607474,9.9567622
29.709122,9.9808949
29.810944,10.067371
29.91294,10.061337
30.01511,10.005028
30.117455,10.270488
30.219974,10.688788
30.322666,11.213675
30.425534,11.895425
30.528575,12.378079
30.63179,12.532931
30.73518,12.191051
30.838744,11.825038
30.942482,11.288084
31.046394,11.105078
31.15048,11.115133
31.254741,11.517345
31.359176,11.746606
31.463785,11.674208
31.568568,11.432881
31.673525,11.042735
31.778657,10.839618
31.883963,10.336853
31.989442,10.057315
32.095097,9.7637004
32.200925,9.7295123
32.306927,9.9386626
32.413104,10.284565
32.519455,11.01458
32.62598,11.831071
32.732679,12.619407
32.839553,12.904977
32.9466,12.490699
33.053822,12.004022
33.161218,11.235797
33.268788,10.610357
33.376532,9.9386626
33.484451,9.4278532
33.592544,8.9653092
33.700811,8.6234289
33.809252,8.1930618
33.917867,8.0563097
34.026657,8.0764203
34.13562,7.8471594
34.244758,7.7305178
34.35407,7.5294118
34.463556,7.2760181
34.573217,7.2257416
34.683052,7.2016088
34.79306,7.1352438
34.903243,7.139266
35.013601,7.141277
35.124132,6.9401709
35.234838,6.676722
35.345717,6.5661136
35.456771,6.4394168
35.567999,6.3086978
35.679402,6.1618904
35.790978,6.1035696
35.902729,5.8944193
36.014654,5.8300654
36.126753,5.8260432
36.239026,5.8059326
36.351474,5.6611362
36.464095,5.5987934
36.576891,5.6168929
36.689861,5.586727
36.803005,5.5505279
36.916324,5.5002514
37.029816,5.5424837
37.143483,5.5223731
37.257324,5.4841629
37.371339,5.5103067
37.485529,5.4419306
37.599892,5.5304173
37.71443,5.5887381
37.829142,5.4298643
