M/Z,Intensity
-7.8602611e-005,4.164907
2.1773576e-007,4.1126194
9.6021472e-005,4.0462544
0.00036601382,4.0844646
0.00081019477,4.0040221
0.0014285643,3.9758673
0.0022211225,3.8974359
0.0031878693,4.0040221
0.0043288047,3.9758673
0.0056439287,3.9899447
0.0071332413,4.0884867
0.0087967426,3.9798894
0.010634432,4.0683761
0.012646311,4.1830065
0.014832378,4.3117144
0.017192634,4.1709402
0.019727078,3.933635
0.022435711,3.8592257
0.025318532,3.9477124
0.028375542,4.1890397
0.031606741,4.2936149
0.035012128,4.329814
0.038591704,4.4102564
0.042345469,4.2674711
0.046273422,4.1689291
0.050375564,4.0683761
0.054651894,4.032177
0.059102413,4.1065862
0.063727121,4.0844646
0.068526017,4.2413273
0.073499102,4.2493715
0.078646375,4.2373052
0.083967837,4.1568627
0.089463488,4.0060332
0.095133327,4.0180995
0.10097736,4.0221217
0.10699557,4.098542
0.11318798,4.2453494
0.11955457,4.3358472
0.12609535,4.3257919
0.13281032,4.2051282
0.13969948,4.0945199
0.14676283,4.0442433
0.15400037,4.0623429
0.16141209,4.0542986
0.16899801,4.0884867
0.17675811,4.0382102
0.1846924,4.1045752
0.19280088,4.0683761
0.20108355,3.965812
0.20954041,3.9979889
0.21817145,3.9758673
0.22697669,4.0603318
0.23595611,4.0703871
0.24510972,4.1206637
0.25443752,4.0925088
0.26393951,3.9899447
0.27361569,3.967823
0.28346605,3.9617898
0.29349061,3.9738562
0.30368935,4.0241327
0.31406228,4.0583208
0.3246094,4.0844646
0.33533071,4.1488185
0.34622621,4.1769734
0.3572959,4.1749623
0.36853977,4.1689291
0.37995783,4.1468074
0.39155009,4.1689291
0.40331653,4.2332831
0.41525716,4.2131724
0.42737197,4.26546
0.43966098,4.2111614
0.45212418,4.2091503
0.46476156,4.1729512
0.47757313,4.1910508
0.49055889,4.199095
0.50371884,4.2171946
0.51705298,4.1809955
0.53056131,4.1709402
0.54424382,4.1588738
0.55810053,4.1488185
0.57213142,4.100553
0.5863365,4.034188
0.60071577,4.0864756
0.61526923,4.0643539
0.62999688,4.0221217
0.64489871,4.0140774
0.65997473,3.9939668
0.67522495,4.0361991
0.69064935,3.9557567
0.70624794,3.9959779
0.72202072,3.9919558
0.73796769,4.0100553
0.75408884,4
0.77038419,3.9899447
0.78685372,3.9899447
0.80349744,4.0140774
0.82031535,4.0140774
0.83730745,4.0382102
0.85447374,4.1025641
0.87181421,4.1065862
0.88932888,4.1166415
0.90701773,4.0744093
0.92488077,4.0623429
0.942918,4.1246858
0.96112942,4.1126194
0.97951503,4.130719
0.99807483,4.1266968
1.0168088,4.1729512
1.035717,4.1266968
1.0547993,4.1387632
1.0740559,4.1528406
1.0934866,4.197084
1.1130916,4.1206637
1.1328707,4.1568627
1.152824,4.1548517
1.1729515,4.2131724
1.1932532,4.1447964
1.213729,4.166918
1.2343791,4.1065862
1.2552033,4.13273
1.2762018,4.1146305
1.2973744,4.1729512
1.3187212,4.1588738
1.3402422,4.1106083
1.3619374,4.1246858
1.3838068,4.1528406
1.4058504,4.0925088
1.4280681,4.1206637
1.4504601,4.1045752
1.4730262,4.066365
1.4957665,4.0904977
1.518681,4.0965309
1.5417697,4.0683761
1.5650326,4.0301659
1.5884697,4.0844646
