M/Z,Intensity
-7.8602611e-005,4.1126194
2.1773576e-007,4.0945199
9.6021472e-005,4.0180995
0.00036601382,4.0884867
0.00081019477,4.0361991
0.0014285643,3.9396682
0.0022211225,3.869281
0.0031878693,3.9617898
0.0043288047,3.9979889
0.0056439287,3.9919558
0.0071332413,4.0462544
0.0087967426,3.933635
0.010634432,4.0603318
0.012646311,4.13273
0.014832378,4.297637
0.017192634,4.1749623
0.019727078,3.9195576
0.022435711,3.8431373
0.025318532,3.9276018
0.028375542,4.0925088
0.031606741,4.331825
0.035012128,4.2815485
0.038591704,4.3841126
0.042345469,4.2956259
0.046273422,4.0945199
0.050375564,4.1025641
0.054651894,4.0542986
0.059102413,4.0583208
0.063727121,4.0744093
0.068526017,4.1830065
0.073499102,4.2232278
0.078646375,4.2091503
0.083967837,4.1106083
0.089463488,3.9798894
0.095133327,4.0140774
0.10097736,4.0040221
0.10699557,4.098542
0.11318798,4.2373052
0.11955457,4.2533937
0.12609535,4.3016591
0.13281032,4.1488185
0.13969948,4.098542
0.14676283,4.0522876
0.15400037,3.9879336
0.16141209,4.0683761
0.16899801,4.0080442
0.17675811,4.0804424
0.1846924,4.034188
0.19280088,4.032177
0.20108355,4.0080442
0.20954041,4.0140774
0.21817145,3.965812
0.22697669,3.9839115
0.23595611,4.034188
0.24510972,4.0643539
0.25443752,4.0422323
0.26393951,3.9899447
0.27361569,3.9517345
0.28346605,3.9597788
0.29349061,3.9638009
0.30368935,4.0281549
0.31406228,4.0160885
0.3246094,4.0844646
0.33533071,4.098542
0.34622621,4.1689291
0.3572959,4.1689291
0.36853977,4.1226747
0.37995783,4.1809955
0.39155009,4.1427853
0.40331653,4.1769734
0.41525716,4.166918
0.42737197,4.231272
0.43966098,4.199095
0.45212418,4.199095
0.46476156,4.1729512
0.47757313,4.199095
0.49055889,4.1709402
0.50371884,4.1830065
0.51705298,4.1266968
0.53056131,4.1166415
0.54424382,4.1085973
0.55810053,4.1045752
0.57213142,4.0804424
0.5863365,4.0643539
0.60071577,4.0723982
0.61526923,4.0201106
0.62999688,4.0100553
0.64489871,3.9718451
0.65997473,3.9959779
0.67522495,3.9778783
0.69064935,3.9758673
0.70624794,3.9517345
0.72202072,3.9919558
0.73796769,3.9778783
0.75408884,3.9517345
0.77038419,3.9758673
0.78685372,3.965812
0.80349744,4.0241327
0.82031535,4.0160885
0.83730745,4.0623429
0.85447374,4.0683761
0.87181421,4.066365
0.88932888,4.066365
0.90701773,4.0482655
0.92488077,4.0744093
0.942918,4.1025641
0.96112942,4.0884867
0.97951503,4.1065862
0.99807483,4.13273
1.0168088,4.1347411
1.035717,4.1266968
1.0547993,4.0824535
1.0740559,4.1568627
1.0934866,4.1045752
1.1130916,4.1568627
1.1328707,4.1246858
1.152824,4.166918
1.1729515,4.1226747
1.1932532,4.1427853
1.213729,4.1347411
1.2343791,4.1367521
1.2552033,4.0462544
1.2762018,4.1347411
1.2973744,4.098542
1.3187212,4.1387632
1.3402422,4.1226747
1.3619374,4.0904977
1.3838068,4.098542
1.4058504,4.0683761
1.4280681,4.1206637
1.4504601,4.0904977
1.4730262,4.0442433
1.4957665,4.0623429
1.518681,4.0422323
1.5417697,4.0824535
1.5650326,4.0301659
1.5884697,3.9939668
1.612081,4.0442433
1.6358664,4.0301659
1.6598261,4.0080442
1.6839599,4.0221217
1.7082679,4.032177
1.7327501,4.0120664
1.7574065,4.0462544
1.7822371,4.0422323
1.8072419,4.0522876
1.8324209,4.0884867
1.857774,4.0744093
1.8833013,4.1025641
1.9090029,4.1126194
1.9348786,4.197084
1.9609285,4.1488185
1.9871526,4.1266968
2.0135509,4.1206637
2.0401234,4.1367521
2.06687,4.1930618
2.0937909,4.1749623
2.1208859,4.1729512
2.1481551,4.1769734
2.1755985,4.1226747
2.2032161,4.1769734
2.2310079,4.1910508
2.2589739,4.1568627
2.2871141,4.1568627
2.3154285,4.1287079
2.343917,4.1025641
2.3725797,4.1528406
2.4014167,4.1427853
2.4304278,4.1266968
2.4596131,4.1065862
2.4889726,4.1045752
2.5185062,4.1106083
2.5482141,4.1126194
2.5780962,4.1628959
2.6081524,4.1266968
2.6383828,4.1266968
2.6687875,4.1387632
2.6993663,4.2051282
2.7301193,4.2594268
2.7610465,4.3861237
2.7921478,4.4886878
2.8234234,4.6334842
2.8548732,4.7219708
2.8864971,4.5972851
2.9182952,4.4806435
2.9502676,4.3459025
2.9824141,4.2473605
3.0147348,4.1910508
3.0472296,4.1749623
3.0798987,4.0844646
3.112742,4.1508296
3.1457594,4.1568627
3.1789511,4.1146305
3.2123169,4.098542
3.2458569,4.1468074
3.2795711,4.1528406
3.3134595,4.1709402
3.3475221,4.13273
3.3817589,4.1890397
3.4161698,4.166918
3.450755,4.1427853
3.4855143,4.1367521
3.5204478,4.1709402
3.5555556,4.1528406
3.5908375,4.2554047
3.6262936,4.2111614
3.6619238,4.1850176
3.6977283,4.1769734
3.733707,4.1608849
3.7698598,4.1287079
3.8061868,4.1166415
3.8426881,4.1226747
3.8793635,4.0945199
3.9162131,4.1126194
3.9532369,4.098542
3.9904348,4.0925088
4.027807,4.0764203
4.0653534,4.0301659
4.1030739,4.0764203
4.1409686,4.0482655
4.1790376,4.0723982
4.2172807,4.0603318
4.255698,4.0301659
4.2942895,4.0583208
4.3330551,4.0382102
4.371995,4.0241327
4.411109,4.066365
4.4503973,4.0522876
4.4898597,4.0361991
4.5294963,4.0925088
4.5693071,4.0583208
4.6092921,4.0583208
4.6494513,4.0864756
4.6897847,4.100553
4.7302923,4.0945199
4.770974,4.0603318
4.8118299,4.1146305
4.8528601,4.1186526
4.8940644,4.13273
4.9354429,4.0522876
4.9769956,4.1065862
5.0187225,4.1608849
5.0606235,4.0925088
5.1026988,4.1266968
5.1449482,4.1246858
5.1873719,4.1367521
5.2299697,4.0904977
5.2727417,4.0643539
5.3156879,4.1468074
5.3588083,4.0764203
5.4021029,4.0965309
5.4455717,4.0904977
5.4892146,4.1206637
5.5330318,4.0864756
5.5770231,4.100553
5.6211886,4.0965309
5.6655283,4.1065862
5.7100422,4.0482655
5.7547303,4.1085973
5.7995926,4.0824535
5.8446291,4.1085973
5.8898397,4.0422323
5.9352245,4.1126194
5.9807836,4.0402212
6.0265168,4.0442433
6.0724242,4.0462544
6.1185058,4.0482655
6.1647616,4.0542986
6.2111916,4.0804424
6.2577957,4.0361991
6.3045741,4.0744093
6.3515266,4.0563097
6.3986533,4.0301659
6.4459543,4.0502765
6.4934294,4.0522876
6.5410787,4.0422323
6.5889021,4.0864756
6.6368998,4.0261438
6.6850717,4.0502765
6.7334177,4.0502765
6.781938,4.1146305
6.8306324,4.0703871
6.879501,4.0784314
6.9285438,4.1146305
6.9777608,4.0603318
7.027152,4.0824535
7.0767174,4.0904977
7.1264569,4.1045752
7.1763707,4.1226747
7.2264586,4.1146305
7.2767207,4.1166415
7.327157,4.1266968
7.3777675,4.1126194
7.4285522,4.0965309
7.4795111,4.1146305
7.5306442,4.1427853
7.5819514,4.0945199
7.6334329,4.0723982
7.6850885,4.1166415
7.7369183,4.1065862
7.7889223,4.0703871
7.8411005,4.0884867
7.8934529,4.0965309
7.9459795,4.0422323
7.9986802,4.0864756
8.0515552,4.0824535
8.1046043,4.0542986
8.1578277,4.1126194
8.2112252,4.066365
8.2647969,4.0683761
8.3185428,4.0925088
8.3724629,4.0703871
8.4265572,4.0925088
8.4808256,4.0603318
8.5352683,4.0925088
8.5898851,4.066365
8.6446761,4.0563097
8.6996413,4.1085973
8.7547808,4.0603318
8.8100943,4.0603318
8.8655821,4.0945199
8.9212441,4.100553
8.9770803,4.0965309
9.0330906,4.0402212
9.0892751,4.0723982
9.1456339,4.0764203
9.2021668,4.0542986
9.2588739,4.100553
9.3157552,4.1045752
9.3728107,4.0925088
9.4300403,4.0925088
9.4874442,4.0764203
9.5450222,4.1206637
9.6027745,4.1186526
9.6607009,4.0723982
9.7188015,4.1246858
9.7770763,4.0824535
9.8355253,4.066365
9.8941485,4.1347411
9.9529458,4.100553
10.011917,4.100553
10.071063,4.0784314
10.130383,4.1226747
10.189877,4.1126194
10.249545,4.0623429
10.309388,4.1025641
10.369405,4.066365
10.429596,4.066365
10.489961,4.066365
10.5505,4.0764203
10.611213,4.0522876
10.672101,4.0462544
10.733163,4.0764203
10.794399,4.0583208
10.855809,4.0402212
10.917393,4.0563097
10.979152,4.0784314
11.041085,4.034188
11.103192,4.0462544
11.165473,4.0361991
11.227928,4.098542
11.290558,4.0744093
11.353361,4.1025641
11.416339,4.0623429
11.479491,4.0382102
11.542818,4.098542
11.606318,4.066365
11.669993,4.0844646
11.733841,4.0904977
11.797864,4.0904977
11.862062,4.1065862
11.926433,4.0824535
11.990979,4.0844646
12.055698,4.0864756
12.120592,4.0945199
12.185661,4.1065862
12.250903,4.0764203
12.316319,4.1025641
12.38191,4.0925088
12.447675,4.1226747
12.513614,4.098542
12.579727,4.1045752
12.646015,4.0804424
12.712477,4.1025641
12.779112,4.1025641
12.845923,4.1166415
12.912907,4.0824535
12.980065,4.0804424
13.047398,4.1106083
13.114905,4.1166415
13.182586,4.1427853
13.250441,4.0824535
13.31847,4.0764203
13.386674,4.0784314
13.455051,4.1186526
13.523603,4.1106083
13.592329,4.100553
13.66123,4.1266968
13.730304,4.0683761
13.799553,4.0502765
13.868976,4.0764203
13.938573,4.0683761
14.008344,4.0563097
14.07829,4.0824535
14.148409,4.0603318
14.218703,4.066365
14.289171,4.0703871
14.359813,4.0623429
14.43063,4.0583208
14.50162,4.0784314
14.572785,4.0723982
14.644124,4.0904977
14.715637,4.0723982
14.787324,4.1045752
14.859186,4.0784314
14.931221,4.0603318
15.003431,4.1025641
15.075815,4.0864756
15.148374,4.0703871
15.221106,4.0965309
15.294013,4.0884867
15.367094,4.0804424
15.440349,4.130719
15.513778,4.0965309
15.587381,4.0864756
15.661159,4.1367521
15.735111,4.1045752
15.809237,4.0784314
15.883537,4.0603318
15.958011,4.1126194
16.03266,4.1146305
16.107482,4.0864756
16.182479,4.0623429
16.25765,4.1206637
16.332996,4.1206637
16.408515,4.1468074
16.484209,4.1488185
16.560077,4.1468074
16.636119,4.2413273
16.712335,4.199095
16.788725,4.1850176
16.86529,4.2051282
16.942029,4.1910508
17.018942,4.2131724
17.096029,4.2895928
17.17329,4.3680241
17.250726,4.396179
17.328335,4.3720463
17.406119,4.3680241
17.484077,4.4906988
17.56221,4.5128205
17.640516,4.6053293
17.718997,4.6334842
17.797652,4.5148316
17.876481,4.5108095
17.955484,4.5007541
18.034662,4.4685772
18.114013,4.4685772
18.193539,4.4987431
18.273239,4.5852187
18.353113,4.5550528
18.433162,4.5228758
18.513384,4.5108095
18.593781,4.4645551
18.674352,4.3358472
18.755097,4.3117144
18.836016,4.2996481
18.91711,4.2393162
18.998377,4.1910508
19.079819,4.1870287
19.161435,4.1709402
19.243226,4.1789844
19.32519,4.1468074
19.407329,4.1930618
19.489642,4.1588738
19.572129,4.2051282
19.65479,4.2674711
19.737625,4.2795375
19.820635,4.2815485
19.903819,4.5007541
19.987177,6.0713927
20.070709,8.2815485
20.154415,8.5470085
20.238296,7.2357969
20.32235,6.3448969
20.406579,5.9648064
20.490982,5.7073906
20.57556,5.4801408
20.660311,5.3071895
20.745237,5.1000503
20.830337,5.0216189
20.915611,4.8908999
21.001059,4.629462
21.086681,4.5168426
21.172478,4.4685772
21.258449,4.4183007
21.344594,4.3821016
21.430913,4.3197587
21.517406,4.3539467
21.604074,4.3237808
21.690915,4.2895928
21.777931,4.2151835
21.865121,4.2855706
21.952486,4.2533937
22.040024,4.2352941
22.127737,4.2433384
22.215624,4.2594268
22.303685,4.2735043
22.39192,4.2714932
22.480329,4.2373052
22.568913,4.2171946
22.657671,4.2111614
22.746603,4.1870287
22.835709,4.1950729
22.924989,4.1226747
23.014444,4.2111614
23.104073,4.1890397
23.193876,4.1407743
23.283853,4.1689291
23.374004,4.1910508
23.46433,4.1628959
23.554829,4.1628959
23.645503,4.1850176
23.736351,4.1870287
23.827373,4.1830065
23.91857,4.1226747
24.009941,4.166918
24.101485,4.1830065
24.193204,4.1226747
24.285098,4.1588738
24.377165,4.1367521
24.469407,4.1347411
24.561822,4.2111614
24.654412,4.2513826
24.747176,4.3660131
24.840115,4.7139266
24.933227,4.7782805
25.026514,4.0723982
25.119975,6.0130719
25.21361,29.04173
25.307419,69.160382
25.401403,74.320764
25.49556,58.912016
25.589892,44.597285
25.684398,39.654098
25.779078,37.11815
25.873933,33.874309
25.968961,31.670186
26.064164,29.699346
26.159541,27.400704
26.255092,24.772247
26.350818,22.489693
26.446717,20.555053
26.542791,18.99447
26.639039,17.598793
26.735461,16.180995
26.832057,15.105078
