M/Z,Intensity
-7.8602611e-005,4.1045752
2.1773576e-007,4.1226747
9.6021472e-005,4.0583208
0.00036601382,4.0925088
0.00081019477,4.0281549
0.0014285643,3.9376571
0.0022211225,3.8934138
0.0031878693,3.9517345
0.0043288047,3.9939668
0.0056439287,3.9798894
0.0071332413,4.0864756
0.0087967426,3.965812
0.010634432,4.0945199
0.012646311,4.1508296
0.014832378,4.2755153
0.017192634,4.1789844
0.019727078,3.9034691
0.022435711,3.8974359
0.025318532,3.9396682
0.028375542,4.1608849
0.031606741,4.2996481
0.035012128,4.3459025
0.038591704,4.3941679
0.042345469,4.3076923
0.046273422,4.1447964
0.050375564,4.0925088
0.054651894,3.9939668
0.059102413,4.066365
0.063727121,4.1266968
0.068526017,4.2091503
0.073499102,4.2473605
0.078646375,4.2513826
0.083967837,4.1206637
0.089463488,4.0281549
0.095133327,4.0060332
0.10097736,3.9899447
0.10699557,4.0884867
0.11318798,4.2252388
0.11955457,4.3097034
0.12609535,4.331825
0.13281032,4.130719
0.13969948,4.1065862
0.14676283,4.0563097
0.15400037,4.0382102
0.16141209,4.0542986
0.16899801,4.0643539
0.17675811,4.0583208
0.1846924,4.0361991
0.19280088,4.0502765
0.20108355,4.032177
0.20954041,3.9718451
0.21817145,4.0080442
0.22697669,3.9859226
0.23595611,4.0643539
0.24510972,4.0965309
0.25443752,4.098542
0.26393951,4.0261438
0.27361569,3.9497235
0.28346605,3.9758673
0.29349061,3.9577677
0.30368935,4
0.31406228,4.0764203
0.3246094,4.0824535
0.33533071,4.13273
0.34622621,4.1508296
0.3572959,4.2232278
0.36853977,4.1548517
0.37995783,4.1729512
0.39155009,4.1850176
0.40331653,4.2171946
0.41525716,4.2252388
0.42737197,4.1950729
0.43966098,4.2171946
0.45212418,4.2373052
0.46476156,4.1809955
0.47757313,4.2051282
0.49055889,4.1870287
0.50371884,4.1106083
0.51705298,4.1930618
0.53056131,4.1447964
0.54424382,4.130719
0.55810053,4.1206637
0.57213142,4.0703871
0.5863365,4.1025641
0.60071577,4.0623429
0.61526923,4.0221217
0.62999688,4.0422323
0.64489871,3.9919558
0.65997473,3.9758673
0.67522495,3.9859226
0.69064935,3.9839115
0.70624794,3.9939668
0.72202072,3.967823
0.73796769,3.9577677
0.75408884,3.9738562
0.77038419,3.9798894
0.78685372,3.9798894
0.80349744,3.9959779
0.82031535,4.0100553
0.83730745,4.0864756
0.85447374,4.0744093
0.87181421,4.0482655
0.88932888,4.1045752
0.90701773,4.1045752
0.92488077,4.098542
0.942918,4.1226747
0.96112942,4.130719
0.97951503,4.13273
0.99807483,4.1206637
1.0168088,4.1427853
1.035717,4.164907
1.0547993,4.1387632
1.0740559,4.1427853
1.0934866,4.1608849
1.1130916,4.1749623
1.1328707,4.1608849
1.152824,4.1488185
