M/Z,Intensity
-7.8602611e-005,4.1890397
2.1773576e-007,4.1166415
9.6021472e-005,4.0623429
0.00036601382,4.1830065
0.00081019477,4.0482655
0.0014285643,3.9517345
0.0022211225,3.9577677
0.0031878693,4.0160885
0.0043288047,4.0502765
0.0056439287,4.0462544
0.0071332413,4.1246858
0.0087967426,3.9597788
0.010634432,4.1447964
0.012646311,4.2373052
0.014832378,4.3378582
0.017192634,4.2011061
0.019727078,3.965812
0.022435711,3.8773253
0.025318532,4.0201106
0.028375542,4.1508296
0.031606741,4.3881347
0.035012128,4.39819
0.038591704,4.4464555
0.042345469,4.3680241
0.046273422,4.1447964
0.050375564,4.1548517
0.054651894,4.0804424
0.059102413,4.130719
0.063727121,4.0925088
0.068526017,4.2916038
0.073499102,4.2936149
0.078646375,4.2714932
0.083967837,4.1628959
0.089463488,4.0482655
0.095133327,4.0744093
0.10097736,4.0241327
0.10699557,4.13273
0.11318798,4.2594268
0.11955457,4.3479135
0.12609535,4.3720463
0.13281032,4.2614379
0.13969948,4.1206637
0.14676283,4.1025641
0.15400037,4.130719
0.16141209,4.0764203
0.16899801,4.0583208
0.17675811,4.1508296
0.1846924,4.0965309
0.19280088,4.0703871
0.20108355,4.0402212
0.20954041,4.0281549
0.21817145,4.0784314
0.22697669,4.0502765
0.23595611,4.0965309
0.24510972,4.1186526
0.25443752,4.098542
0.26393951,4.1206637
0.27361569,4.0140774
0.28346605,3.9718451
0.29349061,3.9798894
0.30368935,4.0563097
0.31406228,4.1045752
0.3246094,4.1608849
0.33533071,4.1528406
0.34622621,4.1729512
0.3572959,4.2071393
0.36853977,4.1870287
0.37995783,4.2574158
0.39155009,4.2292609
0.40331653,4.2473605
0.41525716,4.2614379
0.42737197,4.2996481
0.43966098,4.2513826
0.45212418,4.2111614
0.46476156,4.2272499
0.47757313,4.2473605
0.49055889,4.2674711
0.50371884,4.1930618
0.51705298,4.2453494
0.53056131,4.2011061
0.54424382,4.1910508
0.55810053,4.1528406
0.57213142,4.1266968
0.5863365,4.1508296
0.60071577,4.0965309
0.61526923,4.0804424
0.62999688,4.0784314
0.64489871,4.0241327
0.65997473,4.0784314
0.67522495,4.032177
0.69064935,4.0563097
0.70624794,4.0221217
0.72202072,4
0.73796769,4.0402212
0.75408884,4.0241327
0.77038419,3.9819005
0.78685372,4.0241327
0.80349744,4.0542986
0.82031535,4.0482655
0.83730745,4.0884867
0.85447374,4.1347411
0.87181421,4.1146305
0.88932888,4.1287079
0.90701773,4.1588738
0.92488077,4.13273
0.942918,4.1166415
0.96112942,4.1729512
0.97951503,4.1870287
0.99807483,4.1528406
1.0168088,4.1447964
1.035717,4.2151835
1.0547993,4.2071393
1.0740559,4.1568627
1.0934866,4.2071393
1.1130916,4.2011061
1.1328707,4.2051282
1.152824,4.1870287
1.1729515,4.2393162
1.1932532,4.1789844
1.213729,4.1628959
1.2343791,4.199095
1.2552033,4.166918
1.2762018,4.1890397
1.2973744,4.1709402
1.3187212,4.1830065
1.3402422,4.1628959
1.3619374,4.1850176
1.3838068,4.1729512
1.4058504,4.1488185
1.4280681,4.1850176
1.4504601,4.1347411
1.4730262,4.1528406
1.4957665,4.1266968
1.518681,4.0744093
1.5417697,4.1528406
1.5650326,4.0824535
1.5884697,4.0965309
1.612081,4.0764203
1.6358664,4.0502765
1.6598261,4.0623429
1.6839599,4.0784314
1.7082679,4.0623429
1.7327501,4.0744093
1.7574065,4.0844646
1.7822371,4.1025641
1.8072419,4.1146305
1.8324209,4.1206637
1.857774,4.0904977
1.8833013,4.1769734
1.9090029,4.1709402
1.9348786,4.2252388
1.9609285,4.2574158
1.9871526,4.1588738
2.0135509,4.1729512
2.0401234,4.2533937
2.06687,4.2674711
2.0937909,4.2413273
2.1208859,4.2775264
2.1481551,4.2393162
2.1755985,4.2192056
2.2032161,4.2373052
2.2310079,4.2413273
2.2589739,4.2031171
2.2871141,4.2192056
2.3154285,4.1749623
2.343917,4.2192056
2.3725797,4.2171946
2.4014167,4.2433384
2.4304278,4.197084
2.4596131,4.1870287
2.4889726,4.2232278
2.5185062,4.1830065
2.5482141,4.1789844
2.5780962,4.2332831
2.6081524,4.3016591
2.6383828,4.1890397
2.6687875,4.2252388
2.6993663,4.2956259
2.7301193,4.4002011
2.7610465,4.5208648
2.7921478,4.6033183
2.8234234,4.7682252
2.8548732,4.7702363
2.8864971,4.6576169
2.9182952,4.4464555
2.9502676,4.3841126
2.9824141,4.3780794
3.0147348,4.2775264
3.0472296,4.231272
3.0798987,4.2031171
3.112742,4.1910508
3.1457594,4.1890397
3.1789511,4.1287079
3.2123169,4.1870287
3.2458569,4.1910508
3.2795711,4.1809955
3.3134595,4.2292609
3.3475221,4.2493715
3.3817589,4.1769734
3.4161698,4.2574158
3.450755,4.1890397
3.4855143,4.2453494
3.5204478,4.2533937
3.5555556,4.2775264
3.5908375,4.2373052
3.6262936,4.2413273
3.6619238,4.2393162
3.6977283,4.2554047
3.733707,4.2554047
3.7698598,4.2011061
3.8061868,4.1850176
3.8426881,4.1830065
3.8793635,4.1789844
3.9162131,4.1447964
3.9532369,4.1508296
3.9904348,4.166918
4.027807,4.1508296
4.0653534,4.1085973
4.1030739,4.1166415
4.1409686,4.1146305
4.1790376,4.100553
4.2172807,4.0804424
4.255698,4.0884867
4.2942895,4.130719
4.3330551,4.0723982
4.371995,4.0643539
4.411109,4.1045752
4.4503973,4.0864756
4.4898597,4.1226747
4.5294963,4.1246858
4.5693071,4.0844646
4.6092921,4.1628959
4.6494513,4.1226747
4.6897847,4.1287079
4.7302923,4.1548517
4.770974,4.1387632
4.8118299,4.1950729
4.8528601,4.1709402
4.8940644,4.1407743
4.9354429,4.2011061
4.9769956,4.1789844
5.0187225,4.1608849
5.0606235,4.1387632
5.1026988,4.1789844
5.1449482,4.1809955
5.1873719,4.2192056
5.2299697,4.1468074
5.2727417,4.1709402
5.3156879,4.2011061
5.3588083,4.1870287
5.4021029,4.13273
5.4455717,4.197084
5.4892146,4.2011061
5.5330318,4.1809955
5.5770231,4.1126194
5.6211886,4.1930618
5.6655283,4.2071393
5.7100422,4.100553
5.7547303,4.1488185
5.7995926,4.1468074
5.8446291,4.1266968
5.8898397,4.1065862
5.9352245,4.1689291
5.9807836,4.098542
6.0265168,4.1166415
6.0724242,4.1347411
6.1185058,4.1146305
6.1647616,4.13273
6.2111916,4.1206637
6.2577957,4.1206637
6.3045741,4.066365
6.3515266,4.0864756
6.3986533,4.0925088
6.4459543,4.100553
6.4934294,4.1025641
6.5410787,4.0844646
6.5889021,4.0864756
6.6368998,4.1246858
6.6850717,4.1387632
6.7334177,4.0804424
6.781938,4.1347411
6.8306324,4.1508296
6.879501,4.1568627
6.9285438,4.1468074
6.9777608,4.164907
7.027152,4.1106083
7.0767174,4.1367521
7.1264569,4.199095
7.1763707,4.1528406
7.2264586,4.1930618
7.2767207,4.1628959
7.327157,4.1809955
7.3777675,4.1890397
7.4285522,4.1568627
7.4795111,4.1809955
7.5306442,4.13273
7.5819514,4.2011061
7.6334329,4.1910508
7.6850885,4.1266968
7.7369183,4.1890397
7.7889223,4.130719
7.8411005,4.1608849
7.8934529,4.1427853
7.9459795,4.1166415
7.9986802,4.1146305
8.0515552,4.1266968
8.1046043,4.1689291
8.1578277,4.1246858
8.2112252,4.1468074
8.2647969,4.1206637
8.3185428,4.0904977
8.3724629,4.1468074
8.4265572,4.1447964
8.4808256,4.1246858
8.5352683,4.1166415
8.5898851,4.100553
8.6446761,4.1427853
8.6996413,4.1186526
8.7547808,4.1488185
8.8100943,4.13273
8.8655821,4.1166415
8.9212441,4.1427853
8.9770803,4.1206637
9.0330906,4.1387632
9.0892751,4.1407743
9.1456339,4.1246858
9.2021668,4.1528406
9.2588739,4.1447964
9.3157552,4.1427853
9.3728107,4.1447964
9.4300403,4.164907
9.4874442,4.1628959
9.5450222,4.1266968
9.6027745,4.13273
9.6607009,4.1809955
9.7188015,4.1789844
9.7770763,4.1287079
9.8355253,4.197084
9.8941485,4.164907
9.9529458,4.1789844
10.011917,4.1468074
10.071063,4.1709402
10.130383,4.1850176
10.189877,4.130719
10.249545,4.1789844
10.309388,4.1166415
10.369405,4.1608849
10.429596,4.164907
10.489961,4.1367521
10.5505,4.1689291
10.611213,4.1287079
10.672101,4.1106083
10.733163,4.0925088
10.794399,4.1246858
10.855809,4.1347411
10.917393,4.1085973
10.979152,4.100553
11.041085,4.1065862
11.103192,4.13273
11.165473,4.1025641
11.227928,4.1226747
11.290558,4.1528406
11.353361,4.1065862
11.416339,4.1025641
11.479491,4.1689291
11.542818,4.0925088
11.606318,4.1508296
11.669993,4.1407743
11.733841,4.0844646
11.797864,4.1950729
11.862062,4.1065862
11.926433,4.1407743
11.990979,4.1488185
12.055698,4.130719
12.120592,4.1548517
12.185661,4.1367521
12.250903,4.1508296
12.316319,4.13273
12.38191,4.1528406
12.447675,4.1528406
12.513614,4.1548517
12.579727,4.1367521
12.646015,4.1588738
12.712477,4.1347411
12.779112,4.1709402
12.845923,4.1628959
12.912907,4.1407743
12.980065,4.1628959
13.047398,4.1568627
13.114905,4.1850176
13.182586,4.1287079
13.250441,4.199095
13.31847,4.164907
13.386674,4.1427853
13.455051,4.1468074
13.523603,4.1488185
13.592329,4.1850176
13.66123,4.13273
13.730304,4.1830065
13.799553,4.0904977
13.868976,4.13273
13.938573,4.1608849
14.008344,4.1065862
14.07829,4.1126194
14.148409,4.1146305
14.218703,4.1568627
14.289171,4.1106083
14.359813,4.1287079
14.43063,4.1206637
14.50162,4.1266968
14.572785,4.1065862
14.644124,4.1206637
14.715637,4.1809955
14.787324,4.1628959
14.859186,4.0884867
14.931221,4.1508296
15.003431,4.1689291
15.075815,4.166918
15.148374,4.1427853
15.221106,4.1548517
15.294013,4.1689291
15.367094,4.1347411
15.440349,4.2051282
15.513778,4.166918
15.587381,4.164907
15.661159,4.1588738
15.735111,4.1930618
15.809237,4.1287079
15.883537,4.1789844
15.958011,4.1628959
16.03266,4.1890397
16.107482,4.1789844
16.182479,4.1528406
16.25765,4.2011061
16.332996,4.1930618
16.408515,4.2433384
16.484209,4.2554047
16.560077,4.3157366
16.636119,4.3519356
16.712335,4.3418803
16.788725,4.3700352
16.86529,4.3358472
16.942029,4.297637
17.018942,4.3861237
17.096029,4.5087984
17.17329,4.6234289
17.250726,4.728004
17.328335,4.7762695
17.406119,4.8064354
17.484077,4.9552539
17.56221,5.0417295
17.640516,5.124183
17.718997,5.089995
17.797652,5.0437406
17.876481,5.0095525
17.955484,4.9069884
18.034662,4.9130216
18.114013,4.860734
18.193539,4.8386124
18.273239,4.8567119
18.353113,4.7642031
18.433162,4.7119155
18.513384,4.6375063
18.593781,4.5711413
18.674352,4.5248869
18.755097,4.4605329
18.836016,4.4062343
18.91711,4.4002011
18.998377,4.3599799
19.079819,4.3076923
19.161435,4.2895928
19.243226,4.3660131
19.32519,4.2775264
19.407329,4.2855706
19.489642,4.3378582
19.572129,4.361991
19.65479,4.4524887
19.737625,4.4404223
19.820635,4.4162896
19.903819,4.7481146
19.987177,6.9824032
20.070709,10.155857
20.154415,10.268477
20.238296,8.4102564
20.32235,6.8174962
20.406579,6.2202112
20.490982,5.8381096
20.57556,5.6812469
20.660311,5.5123177
20.745237,5.389643
20.830337,5.3413776
20.915611,5.1784816
21.001059,4.9512318
21.086681,4.8004022
21.172478,4.7742584
21.258449,4.6535948
21.344594,4.595274
21.430913,4.5570639
21.517406,4.5188537
21.604074,4.494721
21.690915,4.4484666
21.777931,4.4886878
21.865121,4.5067873
21.952486,4.4906988
22.040024,4.494721
22.127737,4.4142785
22.215624,4.4002011
