M/Z,Intensity
-7.8602611e-005,4.1528406
2.1773576e-007,4.2111614
9.6021472e-005,4.1769734
0.00036601382,4.2413273
0.00081019477,4.0603318
0.0014285643,3.9919558
0.0022211225,3.9457014
0.0031878693,4.0784314
0.0043288047,4.0643539
0.0056439287,4.1146305
0.0071332413,4.1407743
0.0087967426,4.0462544
0.010634432,4.164907
0.012646311,4.2493715
0.014832378,4.3579688
0.017192634,4.2151835
0.019727078,3.9939668
0.022435711,3.9115133
0.025318532,4.0422323
0.028375542,4.2071393
0.031606741,4.4183007
0.035012128,4.430367
0.038591704,4.430367
0.042345469,4.4223228
0.046273422,4.1910508
0.050375564,4.1427853
0.054651894,4.1146305
0.059102413,4.1689291
0.063727121,4.1769734
0.068526017,4.3197587
0.073499102,4.3559578
0.078646375,4.2835596
0.083967837,4.231272
0.089463488,4.0361991
0.095133327,4.0804424
0.10097736,4.0683761
0.10699557,4.1890397
0.11318798,4.2956259
0.11955457,4.4162896
0.12609535,4.4042232
0.13281032,4.2574158
0.13969948,4.2192056
0.14676283,4.1045752
0.15400037,4.1588738
0.16141209,4.13273
0.16899801,4.0965309
0.17675811,4.2473605
0.1846924,4.1608849
0.19280088,4.0804424
0.20108355,4.0744093
0.20954041,4.0583208
0.21817145,4.1085973
0.22697669,4.0844646
0.23595611,4.1548517
0.24510972,4.1628959
0.25443752,4.1287079
0.26393951,4.1025641
0.27361569,4.0361991
0.28346605,4.0020111
0.29349061,4.0542986
0.30368935,4.0583208
0.31406228,4.098542
0.3246094,4.2071393
0.33533071,4.2011061
0.34622621,4.2011061
0.3572959,4.2272499
0.36853977,4.2473605
0.37995783,4.2513826
0.39155009,4.2533937
0.40331653,4.2875817
0.41525716,4.329814
0.42737197,4.3117144
0.43966098,4.3217697
0.45212418,4.2735043
0.46476156,4.2554047
0.47757313,4.2513826
0.49055889,4.2895928
0.50371884,4.3117144
0.51705298,4.2936149
0.53056131,4.2453494
0.54424382,4.1850176
0.55810053,4.2111614
0.57213142,4.1950729
0.5863365,4.1287079
0.60071577,4.1890397
0.61526923,4.1387632
0.62999688,4.0744093
0.64489871,4.0723982
0.65997473,4.1025641
0.67522495,4.0764203
0.69064935,4.0583208
0.70624794,4.0643539
0.72202072,4.0583208
0.73796769,4.0140774
0.75408884,4.0482655
0.77038419,4.0764203
0.78685372,4.066365
0.80349744,4.066365
0.82031535,4.0623429
0.83730745,4.1709402
0.85447374,4.1930618
0.87181421,4.1347411
0.88932888,4.1588738
0.90701773,4.1407743
0.92488077,4.1709402
0.942918,4.1850176
0.96112942,4.2091503
0.97951503,4.1950729
0.99807483,4.2272499
1.0168088,4.2332831
1.035717,4.2373052
1.0547993,4.2352941
1.0740559,4.1870287
1.0934866,4.2373052
1.1130916,4.2091503
1.1328707,4.2493715
1.152824,4.2232278
1.1729515,4.231272
1.1932532,4.2614379
1.213729,4.2151835
1.2343791,4.1830065
1.2552033,4.2292609
1.2762018,4.2493715
1.2973744,4.1789844
1.3187212,4.197084
1.3402422,4.2352941
1.3619374,4.199095
1.3838068,4.2171946
1.4058504,4.1769734
1.4280681,4.2171946
1.4504601,4.1387632
1.4730262,4.1890397
1.4957665,4.164907
1.518681,4.1206637
1.5417697,4.1588738
1.5650326,4.13273
1.5884697,4.1025641
1.612081,4.1266968
1.6358664,4.0945199
1.6598261,4.1367521
1.6839599,4.0643539
1.7082679,4.1367521
1.7327501,4.1025641
1.7574065,4.1226747
1.7822371,4.1488185
1.8072419,4.1407743
1.8324209,4.1628959
1.857774,4.1608849
1.8833013,4.1769734
1.9090029,4.1950729
1.9348786,4.2332831
1.9609285,4.1930618
1.9871526,4.2352941
2.0135509,4.2493715
2.0401234,4.2614379
2.06687,4.2473605
2.0937909,4.2755153
2.1208859,4.2332831
2.1481551,4.3117144
2.1755985,4.2513826
2.2032161,4.1830065
2.2310079,4.2936149
2.2589739,4.2232278
2.2871141,4.1749623
2.3154285,4.2594268
2.343917,4.2956259
2.3725797,4.2232278
2.4014167,4.2051282
2.4304278,4.2031171
2.4596131,4.1850176
2.4889726,4.1870287
2.5185062,4.1789844
2.5482141,4.2011061
2.5780962,4.2433384
2.6081524,4.2131724
2.6383828,4.1910508
2.6687875,4.1789844
2.6993663,4.1950729
2.7301193,4.3016591
2.7610465,4.3861237
2.7921478,4.4223228
2.8234234,4.4927099
2.8548732,4.5791855
2.8864971,4.4585219
2.9182952,4.4323781
2.9502676,4.3097034
2.9824141,4.2594268
3.0147348,4.2735043
3.0472296,4.199095
3.0798987,4.1689291
3.112742,4.2131724
3.1457594,4.1689291
3.1789511,4.1930618
3.2123169,4.2071393
3.2458569,4.1950729
3.2795711,4.2212167
3.3134595,4.199095
3.3475221,4.2453494
3.3817589,4.2151835
3.4161698,4.2815485
3.450755,4.2473605
3.4855143,4.2393162
3.5204478,4.2493715
3.5555556,4.2795375
3.5908375,4.2151835
3.6262936,4.2936149
3.6619238,4.2936149
3.6977283,4.2755153
3.733707,4.2151835
3.7698598,4.2554047
3.8061868,4.2393162
3.8426881,4.1568627
3.8793635,4.2513826
3.9162131,4.1588738
3.9532369,4.1930618
3.9904348,4.166918
4.027807,4.1850176
4.0653534,4.1246858
4.1030739,4.1427853
4.1409686,4.1447964
4.1790376,4.1126194
4.2172807,4.1226747
4.255698,4.1126194
4.2942895,4.1488185
4.3330551,4.0703871
4.371995,4.1809955
4.411109,4.1468074
4.4503973,4.1729512
4.4898597,4.1367521
4.5294963,4.1850176
4.5693071,4.1588738
4.6092921,4.2071393
4.6494513,4.1709402
4.6897847,4.1447964
4.7302923,4.1588738
4.770974,4.1508296
4.8118299,4.2292609
4.8528601,4.2011061
4.8940644,4.1729512
4.9354429,4.2091503
4.9769956,4.2393162
5.0187225,4.1930618
5.0606235,4.197084
5.1026988,4.197084
5.1449482,4.2171946
5.1873719,4.2051282
5.2299697,4.166918
5.2727417,4.1950729
5.3156879,4.1950729
5.3588083,4.2071393
5.4021029,4.164907
5.4455717,4.2171946
5.4892146,4.2252388
5.5330318,4.2131724
5.5770231,4.2393162
5.6211886,4.1588738
5.6655283,4.1910508
5.7100422,4.1950729
5.7547303,4.197084
5.7995926,4.1347411
5.8446291,4.1407743
5.8898397,4.2011061
5.9352245,4.1447964
5.9807836,4.2051282
6.0265168,4.13273
6.0724242,4.164907
6.1185058,4.1729512
6.1647616,4.1186526
6.2111916,4.1387632
6.2577957,4.164907
6.3045741,4.1287079
6.3515266,4.1126194
6.3986533,4.1528406
6.4459543,4.130719
6.4934294,4.130719
6.5410787,4.1287079
6.5889021,4.1890397
6.6368998,4.1347411
6.6850717,4.1488185
6.7334177,4.1508296
6.781938,4.1548517
6.8306324,4.1729512
6.879501,4.2051282
6.9285438,4.1488185
6.9777608,4.2051282
7.027152,4.1830065
7.0767174,4.1789844
7.1264569,4.2533937
7.1763707,4.2071393
7.2264586,4.2292609
7.2767207,4.1769734
7.327157,4.2554047
7.3777675,4.1689291
7.4285522,4.2252388
7.4795111,4.1950729
7.5306442,4.1528406
7.5819514,4.1769734
7.6334329,4.2131724
7.6850885,4.2212167
7.7369183,4.1689291
7.7889223,4.1850176
7.8411005,4.1930618
7.8934529,4.1628959
7.9459795,4.1809955
7.9986802,4.1950729
8.0515552,4.1930618
8.1046043,4.1508296
8.1578277,4.1830065
8.2112252,4.1769734
8.2647969,4.1809955
8.3185428,4.2031171
8.3724629,4.1287079
8.4265572,4.1749623
