M/Z,Intensity
-7.8602611e-005,4.1206637
2.1773576e-007,4.199095
9.6021472e-005,4.1065862
0.00036601382,4.1508296
0.00081019477,4.1065862
0.0014285643,3.9577677
0.0022211225,3.9356461
0.0031878693,4.0462544
0.0043288047,4.0201106
0.0056439287,4.034188
0.0071332413,4.1367521
0.0087967426,4.0241327
0.010634432,4.0945199
0.012646311,4.2071393
0.014832378,4.3438914
0.017192634,4.2171946
0.019727078,3.9778783
0.022435711,3.9175465
0.025318532,4.0060332
0.028375542,4.1528406
0.031606741,4.3459025
0.035012128,4.4364002
0.038591704,4.3599799
0.042345469,4.3438914
0.046273422,4.1809955
0.050375564,4.0804424
0.054651894,4.0723982
0.059102413,4.1427853
0.063727121,4.1468074
0.068526017,4.2413273
0.073499102,4.329814
0.078646375,4.2373052
0.083967837,4.1367521
0.089463488,4.0784314
0.095133327,4.034188
0.10097736,4.0241327
0.10699557,4.1729512
0.11318798,4.2272499
0.11955457,4.3901458
0.12609535,4.3418803
0.13281032,4.2232278
0.13969948,4.1407743
0.14676283,4.0884867
0.15400037,4.1226747
0.16141209,4.1045752
0.16899801,4.1126194
0.17675811,4.1407743
0.1846924,4.1166415
0.19280088,4.034188
0.20108355,4.0744093
0.20954041,4.0201106
0.21817145,4.0402212
0.22697669,4.1106083
0.23595611,4.0904977
0.24510972,4.1427853
0.25443752,4.0864756
0.26393951,4.0623429
0.27361569,4.0221217
0.28346605,3.9577677
0.29349061,3.9979889
0.30368935,4.0361991
0.31406228,4.13273
0.3246094,4.1407743
0.33533071,4.1387632
0.34622621,4.2091503
0.3572959,4.2533937
0.36853977,4.1749623
0.37995783,4.2111614
0.39155009,4.2011061
0.40331653,4.2373052
0.41525716,4.2755153
0.42737197,4.2694822
0.43966098,4.2373052
0.45212418,4.231272
0.46476156,4.2393162
0.47757313,4.2855706
0.49055889,4.2192056
0.50371884,4.2332831
0.51705298,4.2272499
0.53056131,4.1628959
0.54424382,4.1850176
0.55810053,4.1568627
0.57213142,4.1206637
0.5863365,4.1287079
0.60071577,4.1166415
0.61526923,4.0542986
0.62999688,4.0844646
0.64489871,4.066365
0.65997473,4.0482655
0.67522495,4.0361991
0.69064935,4.0241327
0.70624794,4.0583208
0.72202072,4.0462544
0.73796769,4.0402212
0.75408884,4.0180995
0.77038419,4.0120664
0.78685372,4.0080442
0.80349744,4.0623429
0.82031535,4.0945199
0.83730745,4.0945199
0.85447374,4.0904977
0.87181421,4.1206637
0.88932888,4.1266968
0.90701773,4.1588738
0.92488077,4.1407743
0.942918,4.1548517
0.96112942,4.164907
0.97951503,4.1528406
0.99807483,4.1729512
1.0168088,4.1870287
1.035717,4.1890397
1.0547993,4.164907
1.0740559,4.1608849
1.0934866,4.1890397
1.1130916,4.1789844
1.1328707,4.1930618
1.152824,4.2232278
1.1729515,4.1608849
1.1932532,4.166918
1.213729,4.2192056
1.2343791,4.1568627
1.2552033,4.1447964
1.2762018,4.1447964
1.2973744,4.2051282
1.3187212,4.1709402
1.3402422,4.1709402
1.3619374,4.1709402
1.3838068,4.1548517
1.4058504,4.166918
1.4280681,4.1347411
1.4504601,4.1287079
1.4730262,4.13273
1.4957665,4.1226747
1.518681,4.1045752
1.5417697,4.0965309
1.5650326,4.0965309
1.5884697,4.0683761
1.612081,4.0844646
1.6358664,4.0844646
1.6598261,4.098542
1.6839599,4.066365
1.7082679,4.0583208
1.7327501,4.1146305
1.7574065,4.1085973
1.7822371,4.1186526
1.8072419,4.0583208
1.8324209,4.100553
1.857774,4.1427853
1.8833013,4.166918
1.9090029,4.1427853
1.9348786,4.098542
1.9609285,4.2272499
1.9871526,4.2031171
2.0135509,4.1930618
2.0401234,4.1930618
2.06687,4.2031171
2.0937909,4.2171946
2.1208859,4.2513826
2.1481551,4.1950729
2.1755985,4.2171946
2.2032161,4.2111614
2.2310079,4.199095
2.2589739,4.1548517
2.2871141,4.1890397
2.3154285,4.1427853
2.343917,4.1427853
2.3725797,4.1910508
2.4014167,4.1106083
2.4304278,4.1065862
2.4596131,4.1568627
2.4889726,4.1468074
2.5185062,4.0623429
2.5482141,4.1367521
2.5780962,4.130719
2.6081524,4.100553
2.6383828,4.1186526
2.6687875,4.1186526
2.6993663,4.1749623
2.7301193,4.1628959
2.7610465,4.1809955
2.7921478,4.2533937
2.8234234,4.2453494
2.8548732,4.231272
2.8864971,4.26546
2.9182952,4.1870287
2.9502676,4.231272
2.9824141,4.1508296
3.0147348,4.1367521
3.0472296,4.1850176
3.0798987,4.1287079
3.112742,4.130719
3.1457594,4.1528406
3.1789511,4.1447964
3.2123169,4.166918
3.2458569,4.1548517
3.2795711,4.2151835
3.3134595,4.1890397
3.3475221,4.1588738
3.3817589,4.1930618
3.4161698,4.1608849
3.450755,4.2131724
3.4855143,4.1890397
3.5204478,4.1910508
3.5555556,4.2151835
3.5908375,4.231272
3.6262936,4.2332831
3.6619238,4.2131724
3.6977283,4.1870287
3.733707,4.1608849
3.7698598,4.1709402
3.8061868,4.1749623
3.8426881,4.1749623
3.8793635,4.1287079
3.9162131,4.1447964
3.9532369,4.1266968
3.9904348,4.1427853
4.027807,4.098542
4.0653534,4.1025641
4.1030739,4.0824535
4.1409686,4.1246858
4.1790376,4.0965309
4.2172807,4.0804424
4.255698,4.0904977
4.2942895,4.0563097
4.3330551,4.130719
4.371995,4.0703871
4.411109,4.0884867
4.4503973,4.130719
4.4898597,4.1246858
4.5294963,4.13273
4.5693071,4.1106083
4.6092921,4.0925088
4.6494513,4.1548517
4.6897847,4.1287079
4.7302923,4.1548517
4.770974,4.1548517
4.8118299,4.1709402
4.8528601,4.1689291
4.8940644,4.1508296
4.9354429,4.1608849
4.9769956,4.2131724
5.0187225,4.1266968
5.0606235,4.1387632
5.1026988,4.1769734
5.1449482,4.166918
5.1873719,4.1347411
5.2299697,4.1910508
5.2727417,4.164907
5.3156879,4.1488185
5.3588083,4.1548517
5.4021029,4.166918
5.4455717,4.1548517
5.4892146,4.1528406
5.5330318,4.166918
5.5770231,4.1588738
5.6211886,4.1347411
5.6655283,4.1447964
5.7100422,4.1367521
5.7547303,4.1226747
5.7995926,4.1266968
5.8446291,4.1206637
5.8898397,4.1146305
5.9352245,4.1447964
5.9807836,4.1085973
6.0265168,4.0904977
6.0724242,4.1045752
6.1185058,4.1166415
6.1647616,4.1226747
6.2111916,4.1447964
6.2577957,4.0844646
6.3045741,4.1206637
6.3515266,4.1085973
6.3986533,4.0864756
6.4459543,4.0784314
6.4934294,4.0904977
6.5410787,4.1146305
6.5889021,4.1166415
6.6368998,4.1186526
6.6850717,4.1447964
6.7334177,4.1266968
6.781938,4.1186526
6.8306324,4.1106083
6.879501,4.1508296
6.9285438,4.1850176
6.9777608,4.1407743
7.027152,4.1528406
7.0767174,4.1870287
7.1264569,4.1608849
7.1763707,4.197084
7.2264586,4.1347411
7.2767207,4.1950729
7.327157,4.1588738
7.3777675,4.1890397
7.4285522,4.1709402
7.4795111,4.13273
7.5306442,4.1166415
7.5819514,4.164907
7.6334329,4.1850176
7.6850885,4.1065862
7.7369183,4.166918
7.7889223,4.1287079
7.8411005,4.130719
7.8934529,4.1488185
7.9459795,4.1266968
7.9986802,4.1106083
8.0515552,4.1488185
8.1046043,4.1769734
8.1578277,4.1126194
8.2112252,4.1065862
8.2647969,4.1508296
8.3185428,4.1608849
8.3724629,4.1287079
8.4265572,4.100553
8.4808256,4.1045752
8.5352683,4.1508296
8.5898851,4.1266968
8.6446761,4.1025641
8.6996413,4.1608849
8.7547808,4.1106083
8.8100943,4.1407743
8.8655821,4.1488185
8.9212441,4.13273
8.9770803,4.0723982
9.0330906,4.1427853
9.0892751,4.1085973
9.1456339,4.1468074
9.2021668,4.1608849
9.2588739,4.1528406
9.3157552,4.1226747
9.3728107,4.1407743
9.4300403,4.1830065
9.4874442,4.1488185
9.5450222,4.1588738
9.6027745,4.1588738
9.6607009,4.164907
9.7188015,4.1447964
9.7770763,4.197084
9.8355253,4.1367521
9.8941485,4.1628959
9.9529458,4.1628959
10.011917,4.1226747
10.071063,4.1488185
10.130383,4.2131724
10.189877,4.1387632
10.249545,4.1528406
10.309388,4.1206637
10.369405,4.1206637
10.429596,4.1749623
10.489961,4.1246858
10.5505,4.0844646
10.611213,4.1146305
10.672101,4.1126194
10.733163,4.1146305
10.794399,4.13273
10.855809,4.1085973
10.917393,4.0643539
10.979152,4.1367521
11.041085,4.1427853
11.103192,4.0945199
11.165473,4.1166415
11.227928,4.1085973
11.290558,4.13273
11.353361,4.1387632
11.416339,4.13273
11.479491,4.1287079
11.542818,4.0784314
11.606318,4.1488185
11.669993,4.1709402
11.733841,4.1488185
11.797864,4.1206637
11.862062,4.1367521
11.926433,4.1427853
11.990979,4.1870287
12.055698,4.1488185
12.120592,4.1246858
12.185661,4.1347411
12.250903,4.1588738
12.316319,4.1106083
12.38191,4.1830065
12.447675,4.1226747
12.513614,4.1749623
12.579727,4.1528406
12.646015,4.1266968
12.712477,4.1447964
12.779112,4.1508296
12.845923,4.1809955
12.912907,4.1528406
12.980065,4.1709402
13.047398,4.1367521
13.114905,4.1508296
13.182586,4.2011061
13.250441,4.1488185
13.31847,4.1548517
13.386674,4.1206637
13.455051,4.1287079
13.523603,4.1789844
13.592329,4.1287079
13.66123,4.1266968
13.730304,4.1226747
13.799553,4.1447964
13.868976,4.130719
13.938573,4.1186526
14.008344,4.1367521
14.07829,4.1347411
14.148409,4.1367521
14.218703,4.1468074
14.289171,4.1508296
14.359813,4.1266968
14.43063,4.1488185
14.50162,4.1206637
14.572785,4.13273
14.644124,4.1508296
14.715637,4.1266968
14.787324,4.1387632
14.859186,4.1226747
14.931221,4.1126194
15.003431,4.1830065
15.075815,4.1347411
15.148374,4.1387632
15.221106,4.1508296
15.294013,4.1809955
15.367094,4.1488185
15.440349,4.1287079
15.513778,4.1789844
15.587381,4.1749623
15.661159,4.1769734
15.735111,4.1287079
15.809237,4.1729512
15.883537,4.1628959
15.958011,4.1729512
16.03266,4.1508296
16.107482,4.1447964
16.182479,4.1347411
16.25765,4.1709402
16.332996,4.1468074
16.408515,4.1950729
16.484209,4.2252388
16.560077,4.2071393
16.636119,4.3137255
16.712335,4.2956259
16.788725,4.2473605
16.86529,4.2373052
16.942029,4.2473605
17.018942,4.2554047
17.096029,4.3901458
17.17329,4.5047763
17.250726,4.5852187
17.328335,4.5067873
17.406119,4.6093514
17.484077,4.6455505
17.56221,4.7199598
17.640516,4.6897939
17.718997,4.7099045
17.797652,4.661639
17.876481,4.661639
17.955484,4.5470085
18.034662,4.5349422
18.114013,4.4323781
18.193539,4.3921569
18.273239,4.3760684
18.353113,4.4042232
18.433162,4.3459025
18.513384,4.3418803
18.593781,4.3278029
18.674352,4.2916038
18.755097,4.2413273
18.836016,4.2493715
18.91711,4.2574158
18.998377,4.1870287
19.079819,4.2554047
19.161435,4.2031171
19.243226,4.2232278
19.32519,4.199095
19.407329,4.2232278
19.489642,4.231272
19.572129,4.26546
19.65479,4.2332831
19.737625,4.2393162
19.820635,4.2835596
19.903819,4.4042232
19.987177,5.4358974
20.070709,6.6726998
20.154415,6.6505782
20.238296,5.9889392
20.32235,5.6229261
20.406579,5.4680744
20.490982,5.4137758
20.57556,5.3071895
20.660311,5.2126697
20.745237,5.0960282
20.830337,4.9049774
20.915611,4.7179487
21.001059,4.629462
21.086681,4.5148316
21.172478,4.4705882
21.258449,4.3519356
21.344594,4.3257919
21.430913,4.3539467
21.517406,4.3740573
21.604074,4.3257919
21.690915,4.3398693
21.777931,4.2292609
21.865121,4.3137255
21.952486,4.3278029
22.040024,4.2855706
22.127737,4.3056812
22.215624,4.2674711
22.303685,4.2735043
22.39192,4.2594268
22.480329,4.2735043
22.568913,4.2855706
22.657671,4.2393162
22.746603,4.2352941
22.835709,4.2332831
22.924989,4.231272
23.014444,4.2031171
23.104073,4.2795375
23.193876,4.2151835
23.283853,4.1729512
23.374004,4.2332831
23.46433,4.1588738
23.554829,4.166918
23.645503,4.231272
23.736351,4.2393162
23.827373,4.1850176
23.91857,4.1588738
24.009941,4.1809955
24.101485,4.2332831
24.193204,4.1367521
24.285098,4.1809955
24.377165,4.1890397
24.469407,4.2051282
24.561822,4.2393162
24.654412,4.2091503
24.747176,4.3036702
24.840115,4.5470085
24.933227,4.4826546
25.026514,4.1246858
25.119975,5.5384615
25.21361,19.720463
25.307419,45.132227
25.401403,47.304173
25.49556,37.333333
25.589892,31.243841
25.684398,29.960784
25.779078,27.758673
25.873933,25.260935
25.968961,23.668175
26.064164,22.105581
26.159541,20.166918
26.255092,18.300654
26.350818,16.957265
26.446717,15.666164
26.542791,14.33082
26.639039,13.210659
26.735461,12.197084
26.832057,11.479135
26.928828,10.731021
27.025772,10.314731
27.122891,9.7677225
27.220184,9.4680744
27.317652,9.2187029
27.415293,8.8888889
27.513109,8.6797386
27.611098,8.4544997
27.709262,8.2011061
27.807601,7.9778783
27.906113,7.7043741
28.0048,7.6902966
28.10366,7.4469583
28.202695,7.205631
28.301904,7.1352438
28.401288,6.8295626
28.500845,6.7551533
28.600577,6.6405229
28.700483,6.4776269
28.800563,6.2785319
28.900817,6.1256913
29.001246,6.2001006
29.101848,6.1739568
29.202625,5.984917
29.303576,5.9627954
29.404701,6.0392157
29.506001,6.1598793
29.607474,6.1417798
29.709122,6.0573152
29.810944,6.0894922
29.91294,6.1860231
30.01511,6.3026647
30.117455,6.5279035
30.219974,7.0105581
30.322666,7.436903
30.425534,7.901458
30.528575,8.1186526
30.63179,8.2212167
30.73518,8.0583208
30.838744,7.7486174
30.942482,7.4449472
31.046394,7.2176973
31.15048,7.2760181
31.254741,7.5515334
31.359176,7.8169935
31.463785,7.8471594
31.568568,7.6782303
31.673525,7.4831574
31.778657,7.1593766
31.883963,6.8637506
31.989442,6.6586224
32.095097,6.5842132
32.200925,6.6505782
32.306927,6.942182
32.413104,7.3484163
32.519455,7.8129713
32.62598,8.3378582
32.732679,8.7642031
32.839553,9.0417295
32.9466,8.8748115
33.053822,8.2996481
33.161218,7.7868276
33.268788,7.3001508
33.376532,6.9160382
33.484451,6.5882353
33.592544,6.2624434
33.700811,6.0754148
33.809252,5.9366516
33.917867,5.8602313
34.026657,5.6691805
34.13562,5.6128708
34.244758,5.5666164
34.35407,5.5444947
34.463556,5.5042735
34.573217,5.3815988
34.683052,5.3836099
34.79306,5.4459527
34.903243,5.4962293
35.013601,5.3795877
35.124132,5.2307692
35.234838,5.0598291
35.345717,5.0175968
35.456771,4.9753645
35.567999,4.9110106
35.679402,4.8446456
35.790978,4.7440925
35.902729,4.7963801
36.014654,4.6918049
36.126753,4.6395173
36.239026,4.5751634
36.351474,4.6093514
36.464095,4.5369532
36.576891,4.5047763
36.689861,4.5067873
36.803005,4.5067873
36.916324,4.5087984
37.029816,4.5027652
37.143483,4.5047763
37.257324,4.5087984
37.371339,4.4987431
37.485529,4.5168426
37.599892,4.5208648
37.71443,4.5530417
37.829142,4.4685772
37.944028,4.5007541
38.059088,4.4263449
38.174323,4.3821016
38.289731,4.4585219
38.405314,4.3680241
38.521071,4.364002
38.637002,4.4444444
38.753108,4.4544997
38.869387,4.4243338
38.985841,4.3901458
39.102469,4.462544
39.219271,4.4162896
39.336248,4.3378582
39.453398,4.364002
39.570723,4.3599799
39.688222,4.4162896
39.805895,4.430367
39.923742,4.4746104
40.041764,4.5329311
40.15996,4.5128205
40.278329,4.5087984
40.396873,4.462544
40.515592,4.4183007
40.634484,4.3760684
40.753551,4.3479135
40.872792,4.3237808
40.992207,4.3780794
41.111796,4.396179
41.231559,4.5369532
41.351497,4.6395173
41.471608,4.8788336
41.591894,5.0155857
41.712355,4.8446456
41.832989,4.792358
41.953797,7.3604827
42.07478,18.722976
42.195937,28.659628
42.317268,26.36903
42.438773,20.83459
42.560453,17.956762
42.682306,16.271493
